run,amikacin,bedaquiline,bioproject,biosample,capreomycin,ciprofloxacin,clofazimine,cycloserine,delamanid,ethambutol,ethionamide,gatifloxacin,isoniazid,kanamycin,levofloxacin,linezolid,moxifloxacin,ofloxacin,para-aminosalicylic_acid,pyrazinamide,rifampicin,streptomycin,thioacetazone
SRR6824314,S,S,PRJNA436454,SAMN08626350,S,,S,S,S,R,R,,R,S,,S,R,R,R,R,R,R,
SRR6824315,S,S,PRJNA436454,SAMN08626352,S,,S,S,S,R,R,,R,S,,S,R,R,S,R,R,R,
SRR6824316,S,S,PRJNA436454,SAMN08626351,S,,S,S,S,R,R,,R,S,,S,R,R,R,R,R,R,
SRR6824317,S,S,PRJNA436454,SAMN08626365,S,,S,S,S,S,S,,S,S,,S,S,S,S,R,S,S,
SRR6824318,S,S,PRJNA436454,SAMN08626360,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824319,S,S,PRJNA436454,SAMN08626359,S,,S,S,S,S,S,,S,S,,S,S,S,S,R,S,S,
SRR6824320,S,S,PRJNA436454,SAMN08626358,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824321,S,S,PRJNA436454,SAMN08626422,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824322,S,S,PRJNA436454,SAMN08626364,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824323,S,S,PRJNA436454,SAMN08626363,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824324,S,S,PRJNA436454,SAMN08626362,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824325,S,S,PRJNA436454,SAMN08626361,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824326,S,S,PRJNA436454,SAMN08626188,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824327,,,PRJNA436454,SAMN08626187,,,S,,,S,S,,R,,,S,R,R,,S,R,,
SRR6824328,S,S,PRJNA436454,SAMN08626027,S,,S,R,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824329,S,S,PRJNA436454,SAMN08626184,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824330,S,S,PRJNA436454,SAMN08626026,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,S,
SRR6824331,S,S,PRJNA436454,SAMN08626183,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,S,
SRR6824332,S,S,PRJNA436454,SAMN08626028,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824333,S,S,PRJNA436454,SAMN08626186,S,,R,S,S,R,S,,R,R,,R,S,S,S,S,R,R,
SRR6824334,S,S,PRJNA436454,SAMN08626082,S,,S,R,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824335,S,S,PRJNA436454,SAMN08626185,S,,R,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824336,S,S,PRJNA436454,SAMN08626278,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824337,S,S,PRJNA436454,SAMN08626056,S,,S,S,S,S,S,,R,S,,S,S,S,S,R,R,R,
SRR6824338,S,S,PRJNA436454,SAMN08626054,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824339,S,S,PRJNA436454,SAMN08626276,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824340,S,S,PRJNA436454,SAMN08626055,S,,S,S,S,R,R,,R,S,,S,R,R,S,R,R,R,
SRR6824341,S,S,PRJNA436454,SAMN08626277,S,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,R,
SRR6824342,S,S,PRJNA436454,SAMN08626274,S,,S,S,S,R,S,,R,S,,S,S,S,R,S,R,R,
SRR6824343,S,S,PRJNA436454,SAMN08626273,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824344,S,S,PRJNA436454,SAMN08626053,S,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,R,
SRR6824345,R,S,PRJNA436454,SAMN08626275,S,,S,S,S,S,S,,R,S,,S,S,S,R,S,R,R,
SRR6824346,S,S,PRJNA436454,SAMN08626090,S,,S,S,S,R,R,,R,S,,R,S,S,S,S,R,R,
SRR6824347,S,S,PRJNA436454,SAMN08626154,S,,S,S,S,R,S,,R,S,,R,S,S,S,S,R,R,
SRR6824348,S,S,PRJNA436454,SAMN08626155,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824349,S,S,PRJNA436454,SAMN08626152,S,,R,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824350,S,S,PRJNA436454,SAMN08626153,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824351,S,S,PRJNA436454,SAMN08626150,S,,S,R,S,R,S,,R,S,,S,S,S,R,R,R,S,
SRR6824352,S,S,PRJNA436454,SAMN08626151,S,,S,R,S,S,R,,R,R,,S,S,S,S,S,R,S,
SRR6824353,S,S,PRJNA436454,SAMN08626016,S,,S,R,S,R,S,,R,R,,S,S,R,S,S,R,R,
SRR6824354,S,S,PRJNA436454,SAMN08626149,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824355,S,S,PRJNA436454,SAMN08626015,S,,S,R,S,S,R,,R,S,,S,S,S,S,R,R,R,
SRR6824356,S,S,PRJNA436454,SAMN08626148,S,,S,S,S,R,S,,R,S,,S,R,R,S,R,R,S,
SRR6824357,S,S,PRJNA436454,SAMN08626320,R,,S,S,S,S,S,,R,S,,S,R,R,S,R,R,S,
SRR6824358,S,S,PRJNA436454,SAMN08626321,S,,S,S,S,R,R,,R,S,,S,S,R,S,R,R,R,
SRR6824359,S,S,PRJNA436454,SAMN08626069,S,,S,S,S,S,S,,R,S,,S,S,S,R,S,R,R,
SRR6824360,S,S,PRJNA436454,SAMN08626315,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824361,S,S,PRJNA436454,SAMN08626068,S,,S,R,S,R,R,,R,S,,S,S,R,R,R,R,R,
SRR6824362,S,S,PRJNA436454,SAMN08626314,S,,S,S,S,R,R,,R,S,,S,S,S,R,R,R,R,
SRR6824363,S,S,PRJNA436454,SAMN08626318,S,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,S,
SRR6824364,S,S,PRJNA436454,SAMN08626319,S,,S,S,S,R,S,,R,S,,S,S,R,S,R,R,R,
SRR6824365,S,S,PRJNA436454,SAMN08626316,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824366,S,S,PRJNA436454,SAMN08626317,R,,S,S,S,S,S,,R,S,,S,S,S,S,R,R,S,
SRR6824367,S,S,PRJNA436454,SAMN08626366,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824368,S,S,PRJNA436454,SAMN08626221,S,,R,S,S,S,S,,R,S,,S,S,R,S,R,R,R,
SRR6824369,S,S,PRJNA436454,SAMN08626222,S,,S,S,S,R,S,,R,S,,S,R,R,S,R,R,S,
SRR6824370,R,S,PRJNA436454,SAMN08626223,S,,S,S,S,R,S,,R,R,,S,S,R,S,R,R,R,
SRR6824371,S,S,PRJNA436454,SAMN08626224,S,,S,S,S,R,S,,R,S,,S,S,R,S,R,R,S,
SRR6824372,S,S,PRJNA436454,SAMN08626035,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824373,S,S,PRJNA436454,SAMN08626225,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824374,S,S,PRJNA436454,SAMN08626226,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824375,S,S,PRJNA436454,SAMN08626227,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824376,S,S,PRJNA436454,SAMN08626228,R,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,S,
SRR6824377,S,S,PRJNA436454,SAMN08626036,S,,S,S,S,R,R,,R,S,,S,S,S,S,R,R,R,
SRR6824378,S,S,PRJNA436454,SAMN08626245,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824379,S,S,PRJNA436454,SAMN08626244,S,,S,S,S,R,R,,R,S,,S,R,R,S,R,R,R,
SRR6824380,S,S,PRJNA436454,SAMN08626246,S,,S,R,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824381,S,S,PRJNA436454,SAMN08626042,R,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824382,S,S,PRJNA436454,SAMN08626248,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824383,S,S,PRJNA436454,SAMN08626247,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824384,S,S,PRJNA436454,SAMN08626250,R,,S,S,S,S,S,,R,S,,S,S,S,S,R,R,S,
SRR6824385,S,S,PRJNA436454,SAMN08626249,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824386,S,S,PRJNA436454,SAMN08626252,R,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824387,S,S,PRJNA436454,SAMN08626251,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824388,S,S,PRJNA436454,SAMN08626373,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824389,S,S,PRJNA436454,SAMN08626011,S,,S,S,S,R,S,,R,S,,S,S,R,S,R,R,R,
SRR6824390,S,S,PRJNA436454,SAMN08626120,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824391,S,S,PRJNA436454,SAMN08626386,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824392,S,S,PRJNA436454,SAMN08626387,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824393,S,S,PRJNA436454,SAMN08626384,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824394,S,S,PRJNA436454,SAMN08626385,S,,S,S,S,S,S,,S,S,,S,S,S,S,R,S,S,
SRR6824395,S,S,PRJNA436454,SAMN08626390,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824396,S,S,PRJNA436454,SAMN08626391,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824397,S,S,PRJNA436454,SAMN08626388,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824398,S,S,PRJNA436454,SAMN08626389,S,,S,S,S,S,S,,S,S,,S,S,S,S,R,S,S,
SRR6824399,S,S,PRJNA436454,SAMN08626392,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824400,S,S,PRJNA436454,SAMN08626393,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824401,S,S,PRJNA436454,SAMN08626298,S,,R,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824402,S,S,PRJNA436454,SAMN08626062,S,,S,R,S,R,S,,R,S,,S,S,S,S,S,R,S,
SRR6824403,S,S,PRJNA436454,SAMN08626299,S,,R,S,S,R,R,,R,S,,S,S,S,S,R,R,R,
SRR6824404,S,S,PRJNA436454,SAMN08626300,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824405,R,S,PRJNA436454,SAMN08626060,R,,S,S,S,R,S,,R,S,,S,S,S,R,R,R,S,
SRR6824406,S,S,PRJNA436454,SAMN08626061,S,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,R,
SRR6824407,S,S,PRJNA436454,SAMN08626296,S,,S,S,S,R,R,,R,S,,S,S,R,S,R,R,R,
SRR6824408,S,S,PRJNA436454,SAMN08626297,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824409,S,S,PRJNA436454,SAMN08626301,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824410,S,S,PRJNA436454,SAMN08626063,S,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,R,
SRR6824411,R,S,PRJNA436454,SAMN08626089,R,,S,S,S,R,S,,R,R,,S,S,S,R,R,R,R,
SRR6824412,S,S,PRJNA436454,SAMN08626088,S,,S,R,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824413,S,S,PRJNA436454,SAMN08626355,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824414,S,S,PRJNA436454,SAMN08626081,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824415,S,S,PRJNA436454,SAMN08626410,R,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824416,S,S,PRJNA436454,SAMN08626411,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824417,R,S,PRJNA436454,SAMN08626354,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824418,S,S,PRJNA436454,SAMN08626353,S,,S,S,S,R,R,,R,S,,S,R,R,S,R,R,R,
SRR6824419,S,S,PRJNA436454,SAMN08626408,S,,S,S,S,S,S,,S,S,,S,S,S,S,R,S,S,
SRR6824420,S,S,PRJNA436454,SAMN08626356,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824421,S,S,PRJNA436454,SAMN08626357,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824422,S,S,PRJNA436454,SAMN08626409,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824423,S,S,PRJNA436454,SAMN08626404,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824424,S,S,PRJNA436454,SAMN08626405,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824425,S,S,PRJNA436454,SAMN08626406,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824426,S,S,PRJNA436454,SAMN08626407,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824427,S,S,PRJNA436454,SAMN08626237,S,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,R,
SRR6824428,S,S,PRJNA436454,SAMN08626236,S,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,R,
SRR6824429,S,S,PRJNA436454,SAMN08626229,R,,S,S,S,R,S,,R,S,,R,S,S,R,R,R,R,
SRR6824430,S,S,PRJNA436454,SAMN08626037,S,,R,S,S,R,S,,R,S,,S,S,S,S,S,R,S,
SRR6824431,S,S,PRJNA436454,SAMN08626231,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824432,S,S,PRJNA436454,SAMN08626230,S,,S,S,S,R,S,,R,S,,S,S,R,S,S,R,R,
SRR6824433,S,S,PRJNA436454,SAMN08626233,R,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,S,
SRR6824434,S,S,PRJNA436454,SAMN08626232,S,,R,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824435,S,S,PRJNA436454,SAMN08626235,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,S,
SRR6824436,S,S,PRJNA436454,SAMN08626234,S,,R,S,S,R,S,,R,S,,R,R,R,S,R,R,R,
SRR6824437,S,S,PRJNA436454,SAMN08626369,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824438,S,S,PRJNA436454,SAMN08626370,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824439,S,S,PRJNA436454,SAMN08626367,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824440,,,PRJNA436454,SAMN08626368,,,S,,,S,S,,S,S,,S,S,S,,S,S,S,
SRR6824441,R,S,PRJNA436454,SAMN08626191,S,,S,R,S,R,S,,R,S,,S,S,S,R,S,R,R,
SRR6824442,S,S,PRJNA436454,SAMN08626192,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824443,S,S,PRJNA436454,SAMN08626193,S,,S,S,S,S,R,,R,S,,R,S,S,S,R,R,R,
SRR6824444,S,S,PRJNA436454,SAMN08626194,S,,S,S,S,R,S,,R,S,,S,R,R,S,R,R,R,
SRR6824445,S,S,PRJNA436454,SAMN08626189,S,,S,S,S,S,R,,R,S,,S,S,R,S,S,R,R,
SRR6824446,S,S,PRJNA436454,SAMN08626190,S,,R,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824447,R,S,PRJNA436454,SAMN08626000,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824448,S,S,PRJNA436454,SAMN08626083,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824449,R,S,PRJNA436454,SAMN08626195,R,,S,R,S,R,R,,R,S,,S,S,S,R,R,R,R,
SRR6824450,S,S,PRJNA436454,SAMN08626196,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824451,S,S,PRJNA436454,SAMN08626272,S,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,S,
SRR6824452,S,S,PRJNA436454,SAMN08626052,S,,S,S,S,S,S,,R,S,,S,S,S,S,R,R,S,
SRR6824453,S,S,PRJNA436454,SAMN08626266,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824454,S,S,PRJNA436454,SAMN08626267,S,,S,S,S,R,R,,R,S,,S,S,S,S,R,R,R,
SRR6824455,S,S,PRJNA436454,SAMN08626268,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824456,S,S,PRJNA436454,SAMN08626050,S,,S,R,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824457,S,S,PRJNA436454,SAMN08626051,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824458,S,S,PRJNA436454,SAMN08626269,S,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,R,
SRR6824459,S,S,PRJNA436454,SAMN08626270,S,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,R,
SRR6824460,S,S,PRJNA436454,SAMN08626271,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824461,S,S,PRJNA436454,SAMN08626006,R,,S,S,S,R,R,,R,S,,S,R,R,R,R,R,S,
SRR6824462,S,S,PRJNA436454,SAMN08626109,S,,S,S,S,R,R,,R,S,,S,R,R,S,R,R,R,
SRR6824463,S,S,PRJNA436454,SAMN08626107,S,,S,S,S,S,R,,R,S,,S,S,R,S,R,R,R,
SRR6824464,S,S,PRJNA436454,SAMN08626108,S,,S,R,S,R,R,,R,S,,S,R,R,S,R,R,R,
SRR6824465,S,S,PRJNA436454,SAMN08626147,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824466,S,S,PRJNA436454,SAMN08626146,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824467,S,S,PRJNA436454,SAMN08626110,S,,S,S,S,S,R,,R,S,,S,R,R,S,R,R,R,
SRR6824468,R,S,PRJNA436454,SAMN08626007,S,,S,R,S,R,R,,R,R,,S,S,S,S,R,R,R,
SRR6824469,S,S,PRJNA436454,SAMN08626143,S,,S,S,S,R,R,,R,S,,S,S,S,S,S,R,R,
SRR6824470,S,S,PRJNA436454,SAMN08626142,S,,S,S,S,R,S,,R,S,,S,R,R,S,R,R,R,
SRR6824471,R,S,PRJNA436454,SAMN08626113,S,,S,S,S,R,R,,R,R,,S,S,R,S,R,R,R,
SRR6824472,S,S,PRJNA436454,SAMN08626144,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824473,S,S,PRJNA436454,SAMN08626014,S,,S,R,S,S,R,,R,S,,S,S,R,S,S,R,R,
SRR6824474,S,S,PRJNA436454,SAMN08626139,S,,S,R,S,R,S,,R,S,,S,S,R,S,R,R,R,
SRR6824475,S,S,PRJNA436454,SAMN08626141,S,,S,R,S,R,S,,R,S,,S,S,S,R,R,R,R,
SRR6824476,S,S,PRJNA436454,SAMN08626140,S,,S,S,S,R,S,,R,S,,S,S,R,S,R,R,R,
SRR6824477,S,S,PRJNA436454,SAMN08626330,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824478,S,S,PRJNA436454,SAMN08626329,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824479,S,S,PRJNA436454,SAMN08626323,S,,S,S,S,S,R,,R,S,,S,S,S,S,S,R,S,
SRR6824480,S,S,PRJNA436454,SAMN08626322,S,,S,S,S,S,S,,R,S,,S,S,S,S,R,R,S,
SRR6824481,S,S,PRJNA436454,SAMN08626070,S,,S,S,S,R,R,,R,S,,S,S,R,S,R,R,R,
SRR6824482,S,S,PRJNA436454,SAMN08626324,S,,S,S,S,S,R,,R,S,,S,S,R,S,R,R,R,
SRR6824483,S,S,PRJNA436454,SAMN08626326,S,,S,S,S,R,R,,R,S,,S,R,R,R,R,R,R,
SRR6824484,S,S,PRJNA436454,SAMN08626325,R,,R,S,S,R,S,,R,S,,S,R,R,S,R,R,R,
SRR6824485,S,S,PRJNA436454,SAMN08626328,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,S,
SRR6824486,S,S,PRJNA436454,SAMN08626327,S,,S,S,S,R,R,,R,S,,S,S,S,S,R,R,R,
SRR6824487,R,S,PRJNA436454,SAMN08626097,S,,S,S,S,S,S,,R,R,,S,S,S,S,S,R,R,
SRR6824488,S,S,PRJNA436454,SAMN08626098,S,,S,S,S,S,R,,R,S,,S,S,S,S,S,R,R,
SRR6824489,,,PRJNA436454,SAMN08626003,,,S,,,R,S,,R,,,S,S,S,,R,R,,
SRR6824490,S,S,PRJNA436454,SAMN08626094,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824491,S,S,PRJNA436454,SAMN08626095,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,R,
SRR6824492,S,S,PRJNA436454,SAMN08626096,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824493,S,S,PRJNA436454,SAMN08626092,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824494,S,S,PRJNA436454,SAMN08626001,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824495,S,S,PRJNA436454,SAMN08626002,S,,S,S,S,R,S,,R,R,,R,S,R,S,R,R,R,
SRR6824496,S,S,PRJNA436454,SAMN08626093,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824497,R,S,PRJNA436454,SAMN08626203,R,,S,S,R,R,S,,R,S,,S,S,S,R,S,R,R,
SRR6824498,S,S,PRJNA436454,SAMN08626202,S,,S,S,S,R,S,,R,S,,R,S,S,S,R,R,R,
SRR6824499,S,S,PRJNA436454,SAMN08626030,S,,S,S,S,R,R,,R,S,,S,S,R,R,R,R,R,
SRR6824500,R,S,PRJNA436454,SAMN08626200,R,,S,S,S,R,S,,R,R,,S,S,S,R,R,R,S,
SRR6824501,R,S,PRJNA436454,SAMN08626031,R,,S,S,S,R,R,,R,R,,S,R,R,S,R,R,R,
SRR6824502,S,S,PRJNA436454,SAMN08626201,S,,R,S,S,S,S,,R,S,,S,S,S,S,R,R,R,
SRR6824503,S,S,PRJNA436454,SAMN08626198,S,,S,R,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824504,S,S,PRJNA436454,SAMN08626197,S,,S,S,S,S,R,,R,S,,S,S,S,S,S,R,S,
SRR6824505,R,S,PRJNA436454,SAMN08626199,S,,S,S,S,R,R,,R,R,,S,S,R,R,R,R,R,
SRR6824506,S,S,PRJNA436454,SAMN08626029,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824507,S,S,PRJNA436454,SAMN08626375,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824508,S,S,PRJNA436454,SAMN08626374,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824509,S,S,PRJNA436454,SAMN08626377,S,,R,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824510,S,S,PRJNA436454,SAMN08626376,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824511,S,S,PRJNA436454,SAMN08626379,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824512,S,S,PRJNA436454,SAMN08626378,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824513,S,S,PRJNA436454,SAMN08626381,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824514,S,S,PRJNA436454,SAMN08626380,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824515,S,S,PRJNA436454,SAMN08626383,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824516,S,S,PRJNA436454,SAMN08626382,S,,S,S,S,S,S,,S,S,,S,S,S,S,S,S,S,
SRR6824517,S,S,PRJNA436454,SAMN08626289,S,,S,S,S,S,S,,R,S,,S,R,R,S,S,R,S,
SRR6824518,S,S,PRJNA436454,SAMN08626288,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824519,S,S,PRJNA436454,SAMN08626287,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824520,S,S,PRJNA436454,SAMN08626059,S,,S,S,S,R,S,,R,S,,S,S,S,S,S,R,S,
SRR6824521,S,S,PRJNA436454,SAMN08626293,S,,S,R,S,R,S,,R,S,,S,S,S,S,S,R,S,
SRR6824522,S,S,PRJNA436454,SAMN08626292,S,,R,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824523,S,S,PRJNA436454,SAMN08626291,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824524,S,S,PRJNA436454,SAMN08626290,S,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,R,
SRR6824525,S,S,PRJNA436454,SAMN08626295,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824526,S,S,PRJNA436454,SAMN08626294,S,,R,S,S,S,S,,R,S,,S,S,S,S,S,R,S,
SRR6824527,S,S,PRJNA436454,SAMN08626111,R,,S,S,S,R,S,,R,R,,S,S,R,S,R,R,R,
SRR6824528,S,S,PRJNA436454,SAMN08626112,S,,S,S,S,S,R,,R,S,,S,R,R,S,R,R,S,
SRR6824529,S,S,PRJNA436454,SAMN08626145,S,,S,S,S,S,R,,R,S,,S,R,R,S,S,R,R,
SRR6824530,S,S,PRJNA436454,SAMN08626114,S,,S,S,S,R,S,,R,S,,S,S,R,S,R,R,R,
SRR6824531,S,S,PRJNA436454,SAMN08626134,S,,S,S,S,R,R,,R,S,,S,S,S,S,R,R,R,
SRR6824532,S,S,PRJNA436454,SAMN08626013,S,,S,R,S,R,S,,R,S,,S,S,R,S,R,R,R,
SRR6824533,S,S,PRJNA436454,SAMN08626135,S,,S,R,S,S,S,,R,S,,S,S,S,S,R,R,S,
SRR6824534,S,S,PRJNA436454,SAMN08626136,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824535,R,S,PRJNA436454,SAMN08626131,R,,S,R,S,S,R,,R,S,,S,S,S,R,S,R,S,
SRR6824536,S,S,PRJNA436454,SAMN08626012,S,,S,S,S,R,S,,R,S,,S,S,S,S,R,R,S,
SRR6824537,S,S,PRJNA436454,SAMN08626132,S,,S,S,S,R,R,,R,S,,S,S,S,S,S,R,R,
SRR6824538,S,S,PRJNA436454,SAMN08626133,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824539,S,S,PRJNA436454,SAMN08626137,S,,S,S,S,S,S,,R,S,,S,S,S,S,S,R,R,
SRR6824540,S,S,PRJNA436454,SAMN08626138,S,,R,S,S,R,R,,R,S,,S,S,S,S,S,R,R,
