run,bioproject,biosample,amikacin,capreomycin,ciprofloxacin,ethambutol,ethionamide,isoniazid,kanamycin,levofloxacin,moxifloxacin,ofloxacin,para-aminosalicylic_acid,pyrazinamide,rifampicin,streptomycin
ERR2515977,PRJEB25997,SAMEA3292095,,,,S,,S,,,,,,S,S,
ERR2515976,PRJEB25997,SAMEA3292094,,,,S,,R,,,,,,S,S,
ERR2515975,PRJEB25997,SAMEA3290235,,,,S,,S,,,,,,S,S,
ERR2515974,PRJEB25997,SAMEA3290234,,,,S,,S,,,,,,R,S,
ERR2515973,PRJEB25997,SAMEA3290233,,,,S,,S,,,,,,S,S,
ERR2515972,PRJEB25997,SAMEA3290232,,,,S,,S,,,,,,S,S,
ERR2515971,PRJEB25997,SAMEA3290231,,,,R,,,,,,,,,R,
ERR2515970,PRJEB25997,SAMEA3290230,,,,S,,S,,,,,,S,S,
ERR2515969,PRJEB25997,SAMEA3290229,,,,S,,S,,,,,,S,R,
ERR2515968,PRJEB25997,SAMEA3284775,,,,S,,S,,,,,,S,S,
ERR2515967,PRJEB25997,SAMEA3284774,,,,S,,S,,,,,,S,S,
ERR2515966,PRJEB25997,SAMEA3284773,,,,S,,S,,,,,,S,S,
ERR2515965,PRJEB25997,SAMEA3284772,,,,R,,,,,,,,,R,
ERR2515964,PRJEB25997,SAMEA3284771,,,,S,,S,,,,,,S,S,
ERR2515963,PRJEB25997,SAMEA3284770,,,,S,,S,,,,,,S,S,
ERR2515962,PRJEB25997,SAMEA3284769,,,,R,,R,,,,,,S,R,
ERR2515961,PRJEB25997,SAMEA3284768,,,,S,,S,,,,,,S,S,
ERR2515960,PRJEB25997,SAMEA3284767,,,,S,,S,,,,,,S,S,
ERR2515959,PRJEB25997,SAMEA3284766,,,,S,,S,,,,,,S,S,
ERR2515958,PRJEB25997,SAMEA3284765,,,,S,,S,,,,,,S,S,
ERR2515957,PRJEB25997,SAMEA3284764,,,,S,,S,,,,,,R,S,
ERR2515956,PRJEB25997,SAMEA3284763,,,,S,,R,,,,,,S,R,
ERR2515954,PRJEB25997,SAMEA3284761,,,,S,,S,,,,,,S,S,
ERR2515953,PRJEB25997,SAMEA3284760,,,,S,,S,,,,,,S,S,
ERR2515952,PRJEB25997,SAMEA3283875,,,,S,,R,,,,,,R,R,
ERR2515951,PRJEB25997,SAMEA3283874,,,,S,,S,,,,,,S,S,
ERR2515950,PRJEB25997,SAMEA3283873,,,,R,,R,,,,,,S,R,
ERR2515949,PRJEB25997,SAMEA3283872,,,,R,,R,,,,,,S,R,
ERR2515948,PRJEB25997,SAMEA3283871,,,,R,,R,,,,,,R,R,
ERR2515947,PRJEB25997,SAMEA3283870,,,,S,,S,,,,,,S,S,
ERR2515946,PRJEB25997,SAMEA3283869,,,,S,,S,,,,,,S,S,
ERR2515945,PRJEB25997,SAMEA3283868,,,,R,,S,,,,,,S,S,
ERR2515944,PRJEB25997,SAMEA3283867,,,,S,,S,S,,,S,,S,S,S
ERR2515943,PRJEB25997,SAMEA3283866,,,,S,,S,,,,,,,S,
ERR2515942,PRJEB25997,SAMEA3283865,,,,S,,S,,,,,,S,S,
ERR2515941,PRJEB25997,SAMEA3282735,,,,S,,S,,,,,,S,S,
ERR2515940,PRJEB25997,SAMEA3282734,,,,S,,S,,,,,,S,S,
ERR2515939,PRJEB25997,SAMEA3282733,,,,S,,S,,,,,,S,S,
ERR2515938,PRJEB25997,SAMEA3282732,,,,S,,R,,,,,,S,R,
ERR2515937,PRJEB25997,SAMEA3282731,,,,S,,R,,,,,,S,R,
ERR2515936,PRJEB25997,SAMEA3282730,,,,R,,R,,,,,,S,R,
ERR2515935,PRJEB25997,SAMEA3281295,,,,S,,S,,,,,,S,S,
ERR2515934,PRJEB25997,SAMEA3281294,,,,R,,R,,,,,,S,R,
ERR2515933,PRJEB25997,SAMEA3281293,,,,R,,R,,,,,,R,R,
ERR2515932,PRJEB25997,SAMEA3281292,,,,S,,S,,,,,,S,S,
ERR2515931,PRJEB25997,SAMEA3281291,,,,S,,R,,,,,,,R,
ERR2515930,PRJEB25997,SAMEA3275655,,,,S,,S,,,,,,S,S,
ERR2515929,PRJEB25997,SAMEA3275654,,,,S,,S,,,,,,S,S,
ERR2515928,PRJEB25997,SAMEA3275653,,,,S,,S,,,,,,S,S,
ERR2515927,PRJEB25997,SAMEA3275652,,,,S,,S,,,,,,S,S,
ERR2515926,PRJEB25997,SAMEA3275651,,,,R,,,,,,,,,R,
ERR2515925,PRJEB25997,SAMEA3275650,,,,S,,S,,,,,,S,S,
ERR2515924,PRJEB25997,SAMEA3275649,,,,R,,,,,,,,,R,
ERR2515923,PRJEB25997,SAMEA3275648,,,,S,,S,,,,,,S,S,
ERR2515922,PRJEB25997,SAMEA3275647,,,,S,,S,,,,,,S,S,
ERR2515921,PRJEB25997,SAMEA3273055,,,,S,,S,,,,,,S,S,
ERR2515920,PRJEB25997,SAMEA3273054,,,,R,,,,,,,,,R,
ERR2515919,PRJEB25997,SAMEA3273053,,,,S,,S,,,,,,S,S,
ERR2515918,PRJEB25997,SAMEA3273052,,,,S,,,,,,,,,S,
ERR2515917,PRJEB25997,SAMEA3273051,,,,R,,R,,,,,,S,R,
ERR2515915,PRJEB25997,SAMEA3271674,,,,S,,S,,,,,,S,R,
ERR2515914,PRJEB25997,SAMEA3271673,,,,S,,S,,,,,,S,S,
ERR2515913,PRJEB25997,SAMEA3271672,,,,S,,S,S,,,S,,S,S,S
ERR2515912,PRJEB25997,SAMEA3271671,,,,S,,S,,,,,,S,S,
ERR2515911,PRJEB25997,SAMEA3271670,,,,S,,S,,,,,,,R,
ERR2515910,PRJEB25997,SAMEA3271669,,,,R,,,,,,,,,R,
ERR2515909,PRJEB25997,SAMEA3271668,,,,S,,S,,,,,,S,S,
ERR2515908,PRJEB25997,SAMEA3271667,,,,S,,S,,,,,,S,S,
ERR2515907,PRJEB25997,SAMEA3271666,,,,S,,S,,,,,,S,R,
ERR2515906,PRJEB25997,SAMEA3271665,,,,S,,S,,,,,,S,S,
ERR2515905,PRJEB25997,SAMEA3271664,,,,S,,S,,,,,,S,S,
ERR2515904,PRJEB25997,SAMEA3271663,,,,S,,S,,,,,,S,S,
ERR2515903,PRJEB25997,SAMEA3271662,,,,S,,R,,,,,,R,R,
ERR2515902,PRJEB25997,SAMEA3271661,,,,S,,S,,,,,,S,S,
ERR2515901,PRJEB25997,SAMEA3271655,,,,S,,S,,,,,,S,S,
ERR2515900,PRJEB25997,SAMEA3271654,,,,S,,S,,,,,,S,S,
ERR2515899,PRJEB25997,SAMEA3271653,,,,S,,S,,,,,,S,S,
ERR2515898,PRJEB25997,SAMEA3271652,,,,R,,,,,,,,,R,
ERR2515897,PRJEB25997,SAMEA3271651,,,,S,,S,,,,,,S,S,
ERR2515896,PRJEB25997,SAMEA3271650,,,,S,,S,,,,,,S,S,
ERR2515895,PRJEB25997,SAMEA3270815,,,,S,,S,,,,,,S,S,
ERR2515894,PRJEB25997,SAMEA3270814,,,,S,,S,,,,,,S,S,
ERR2515893,PRJEB25997,SAMEA3270813,,,,S,,R,S,,,S,,S,S,S
ERR2515892,PRJEB25997,SAMEA3270355,,,,S,,S,,,,,,S,S,
ERR2515891,PRJEB25997,SAMEA3270354,,,,S,,S,,,,,,S,S,
ERR2515890,PRJEB25997,SAMEA3270353,,,,S,,S,,,,,,S,R,
ERR2515889,PRJEB25997,SAMEA3270352,,,,S,,S,,,,,,S,S,
ERR2515888,PRJEB25997,SAMEA3270351,,,,S,,S,,,,,,S,S,
ERR2515887,PRJEB25997,SAMEA3270350,,,,S,,S,,,,,,S,S,
ERR2515886,PRJEB25997,SAMEA3270349,,,,S,,S,,,,,,S,S,
ERR2515885,PRJEB25997,SAMEA3270348,,,,S,,S,,,,,,S,S,
ERR2515884,PRJEB25997,SAMEA3270347,,,,S,,S,,,,,,S,S,
ERR2515882,PRJEB25997,SAMEA3270345,,,,S,,S,,,,,,S,R,
ERR2515881,PRJEB25997,SAMEA3270344,,,,S,,R,,,,,,S,R,
ERR2515879,PRJEB25997,SAMEA3268275,,,,S,,S,,,,,,S,S,
ERR2515878,PRJEB25997,SAMEA3268274,,,,S,,,,,,,,,S,
ERR2515877,PRJEB25997,SAMEA3268273,,,,S,,S,,,,,,S,S,
ERR2515876,PRJEB25997,SAMEA3268272,,,,S,,S,,,,,,S,S,
ERR2515875,PRJEB25997,SAMEA3268271,,,,S,,S,,,,,,S,S,
ERR2515874,PRJEB25997,SAMEA3268270,,,,S,,R,,,,,,S,R,
ERR2515873,PRJEB25997,SAMEA3268269,,,,S,,S,S,,,S,,S,S,S
ERR2515872,PRJEB25997,SAMEA3268268,,,,R,,,,,,,,,S,
ERR2515871,PRJEB25997,SAMEA3268267,,,,S,,S,,,,,,S,S,
ERR2515870,PRJEB25997,SAMEA3268266,,,,S,,S,,,,,,S,S,
ERR2515869,PRJEB25997,SAMEA3268265,,,,S,,S,,,,,,S,S,
ERR2515868,PRJEB25997,SAMEA3268264,,,,S,,R,,,,,,S,R,
ERR2515867,PRJEB25997,SAMEA3268263,,,,R,,,,,,,,,R,
ERR2515866,PRJEB25997,SAMEA3268262,,,,S,,S,,,,,,S,S,
ERR2515865,PRJEB25997,SAMEA3268261,,,,S,,S,,,,,,S,S,
ERR2515864,PRJEB25997,SAMEA3267255,,,,R,,,,,,,,,R,
ERR2515863,PRJEB25997,SAMEA3267254,,,,S,,S,,,,,,S,S,
ERR2515862,PRJEB25997,SAMEA3267253,,,,S,,S,,,,,,S,S,
ERR2515861,PRJEB25997,SAMEA3267252,,,,S,,S,,,,,,S,S,
ERR2515860,PRJEB25997,SAMEA3262975,,,,S,,,,,,,,,R,
ERR2515859,PRJEB25997,SAMEA3262974,,,,S,,R,,,,,,S,R,
ERR2515858,PRJEB25997,SAMEA3262973,,,,S,,R,,,,,,S,S,
ERR2515857,PRJEB25997,SAMEA3262972,,,,S,,S,,,,,,S,R,
ERR2515856,PRJEB25997,SAMEA3262971,,,,S,,S,,,,,,S,R,
ERR2515855,PRJEB25997,SAMEA3262970,,,,S,,S,,,,,,S,S,
ERR2515853,PRJEB25997,SAMEA3262674,,,,S,,S,,,,,,S,S,
ERR2515852,PRJEB25997,SAMEA3262673,,,,S,,R,,,,,,S,S,
ERR2515851,PRJEB25997,SAMEA3262672,,,,S,,R,,,,,,S,R,
ERR2515850,PRJEB25997,SAMEA3262671,,,,S,,S,,,,,,S,S,
ERR2515849,PRJEB25997,SAMEA3262670,,,,S,,S,,,,,,S,S,
ERR2515848,PRJEB25997,SAMEA3262669,,,,S,,S,,,,,,S,S,
ERR2515847,PRJEB25997,SAMEA3262668,,,,S,,S,,,,,,S,S,
ERR2515846,PRJEB25997,SAMEA3262667,,,,S,,S,,,,,,S,S,
ERR2515845,PRJEB25997,SAMEA3262666,,,,S,,R,,,,,,S,S,
ERR2515844,PRJEB25997,SAMEA3262665,,,,S,,S,,,,,,S,S,
ERR2515843,PRJEB25997,SAMEA3262664,,,,S,,S,S,,,S,,S,S,S
ERR2515842,PRJEB25997,SAMEA3262663,,,,S,,R,,,,,,S,S,
ERR2515841,PRJEB25997,SAMEA3258495,,,,S,,S,,,,,,S,S,
ERR2515840,PRJEB25997,SAMEA3258494,,,,S,,S,,,,,,S,S,
ERR2515839,PRJEB25997,SAMEA3258493,,,,R,,,,,,,,,R,
ERR2515838,PRJEB25997,SAMEA3258492,,,,S,,S,,,,,,S,S,
ERR2515837,PRJEB25997,SAMEA3258491,,,,S,,R,,,,,,,S,
ERR2515836,PRJEB25997,SAMEA3258490,,,,S,,S,,,,,,S,S,
ERR2515835,PRJEB25997,SAMEA3258489,,,,R,,,,,,,,,R,
ERR2515834,PRJEB25997,SAMEA3258488,,,,S,,R,,,,,,,,
ERR2515833,PRJEB25997,SAMEA3258487,,,,R,,,R,,,R,,,R,
ERR2515832,PRJEB25997,SAMEA3258486,,,,S,,S,,,,,,S,S,
ERR2515831,PRJEB25997,SAMEA3258485,,,,S,,S,,,,,,S,S,
ERR2515830,PRJEB25997,SAMEA3258484,,,,S,,S,,,,,,S,S,
ERR2515829,PRJEB25997,SAMEA3258483,,,,S,,S,,,,,,S,S,
ERR2515828,PRJEB25997,SAMEA3257655,,,,S,,S,,,,,,S,S,
ERR2515827,PRJEB25997,SAMEA3257654,,,,S,,S,,,,,,S,S,
ERR2515826,PRJEB25997,SAMEA3257653,,,,R,,,,,,,,,R,
ERR2515825,PRJEB25997,SAMEA3257652,,,,S,,S,,,,,,S,S,
ERR2515824,PRJEB25997,SAMEA3257651,,,,S,,S,,,,,,S,S,
ERR2515823,PRJEB25997,SAMEA3257650,,,,S,,S,,,,,,S,S,
ERR2515822,PRJEB25997,SAMEA3257649,,,,S,,S,,,,,,S,S,
ERR2515821,PRJEB25997,SAMEA3257648,,,,S,,S,,,,,,S,S,
ERR2515820,PRJEB25997,SAMEA3257647,,,,S,,S,,,,,,S,S,
ERR2515819,PRJEB25997,SAMEA3257646,,,,S,,S,,,,,,S,S,
ERR2515818,PRJEB25997,SAMEA3257645,,,,S,,S,,,,,,S,S,
ERR2515817,PRJEB25997,SAMEA3257644,,,,S,,S,,,,,,S,S,
ERR2515816,PRJEB25997,SAMEA3257643,,,,S,,S,,,,,,S,S,
ERR2515815,PRJEB25997,SAMEA3257642,,,,S,,S,,,,,,S,S,
ERR2515814,PRJEB25997,SAMEA3257555,,,,S,,S,,,,,,S,S,
ERR2515813,PRJEB25997,SAMEA3257554,,,,S,,S,,,,,,S,S,
ERR2515811,PRJEB25997,SAMEA3257552,,,,S,,S,,,,,,S,S,
ERR2515810,PRJEB25997,SAMEA3257551,,,,R,,,,,,,,,R,
ERR2515809,PRJEB25997,SAMEA3257550,,,,S,,S,,,,,,S,S,
ERR2515808,PRJEB25997,SAMEA3257549,,,,S,,S,,,,,,S,S,
ERR2515807,PRJEB25997,SAMEA3257235,,,,S,,S,,,,,,S,S,
ERR2515806,PRJEB25997,SAMEA3257234,,,,S,,S,,,,,,,S,
ERR2515805,PRJEB25997,SAMEA3254375,,,,S,,S,,,,,,S,S,
ERR2515804,PRJEB25997,SAMEA3254374,,,,S,,S,,,,,,S,S,
ERR2515803,PRJEB25997,SAMEA3254373,,,,S,,S,S,,,S,,S,S,S
ERR2515802,PRJEB25997,SAMEA3254372,,,,R,,,,,,,,,R,
ERR2515801,PRJEB25997,SAMEA3254371,,,,S,,R,,,,,,S,R,
ERR2515800,PRJEB25997,SAMEA3254370,,,,S,,S,,,,,,S,S,
ERR2515799,PRJEB25997,SAMEA3252935,,,,S,,S,,,,,,S,S,
ERR2515798,PRJEB25997,SAMEA3252934,,,,R,,R,,,,,,R,R,
ERR2515797,PRJEB25997,SAMEA3252933,,,,R,,,,,,,,,R,
ERR2515796,PRJEB25997,SAMEA3252932,,,,S,,S,,,,,,S,S,
ERR2515795,PRJEB25997,SAMEA3252931,,,,S,,S,,,,,,S,S,
ERR2515794,PRJEB25997,SAMEA3252930,,,,R,,,,,,,,,R,
ERR2515793,PRJEB25997,SAMEA3252929,,,,S,,R,,,,,,S,S,
ERR2515792,PRJEB25997,SAMEA3252928,,,,S,,S,,,,,,S,S,
ERR2515791,PRJEB25997,SAMEA3252927,,,,S,,S,,,,,,S,S,
ERR2515790,PRJEB25997,SAMEA3252926,,,,S,,S,,,,,,S,S,
ERR2515789,PRJEB25997,SAMEA3252925,,,,S,,,,,,,,,R,
ERR2515787,PRJEB25997,SAMEA3252923,,,,S,,S,,,,,,S,S,
ERR2515786,PRJEB25997,SAMEA3252922,,,,S,,S,,,,,,S,S,
ERR2515785,PRJEB25997,SAMEA3252921,,,,S,,S,,,,,,S,S,
ERR2515784,PRJEB25997,SAMEA3252920,,,,S,,S,,,,,,S,S,
ERR2515783,PRJEB25997,SAMEA3252919,,,,S,,S,R,,,S,,S,S,S
ERR2515782,PRJEB25997,SAMEA3252918,,,,S,,S,,,,,,S,S,
ERR2515781,PRJEB25997,SAMEA3252917,,,,S,,S,,,,,,S,R,
ERR2515780,PRJEB25997,SAMEA3252735,,,,S,,S,,,,,,S,S,
ERR2515779,PRJEB25997,SAMEA3252734,,,,S,,S,,,,,,S,S,
ERR2515778,PRJEB25997,SAMEA3250475,,,,S,,S,,,,,,S,S,
ERR2515777,PRJEB25997,SAMEA3250474,,,,R,,R,,,,,,R,R,
ERR2515776,PRJEB25997,SAMEA3250473,,,,R,,,,,,,,,R,
ERR2515775,PRJEB25997,SAMEA3250472,,,,S,,S,,,,,,S,S,
ERR2515774,PRJEB25997,SAMEA3250471,,,,S,,S,,,,,,S,R,
ERR2515773,PRJEB25997,SAMEA3249615,,,,S,,S,S,,,S,,S,S,S
ERR2515772,PRJEB25997,SAMEA3249303,,,,S,,S,,,,,,S,S,
ERR2515771,PRJEB25997,SAMEA3245724,,,,S,,S,,,,,,S,S,
ERR2515770,PRJEB25997,SAMEA3245216,,,,S,,S,,,,,,S,S,
ERR2515769,PRJEB25997,SAMEA3245159,,,,S,,S,,,,,,S,S,
ERR2515768,PRJEB25997,SAMEA3244828,,,,R,,,,,,,,,R,
ERR2515767,PRJEB25997,SAMEA3244412,,,,S,,S,,,,,,S,S,
ERR2515766,PRJEB25997,SAMEA3244265,,,,S,,S,,,,,,S,S,
ERR2515765,PRJEB25997,SAMEA3244230,,,,S,,S,,,,,,S,S,
ERR2515764,PRJEB25997,SAMEA3244206,,,,S,,S,,,,,,S,S,
ERR2515763,PRJEB25997,SAMEA3244053,,,,S,,S,,,,,,S,S,
ERR2515762,PRJEB25997,SAMEA3244037,,,,S,,S,,,,,,S,S,
ERR2515761,PRJEB25997,SAMEA3243967,,,,S,,R,,,,,,S,S,
ERR2515760,PRJEB25997,SAMEA3243947,,,,S,,S,,,,,,S,S,
ERR2515759,PRJEB25997,SAMEA3243889,,,,S,,R,,,,,,R,R,
ERR2515758,PRJEB25997,SAMEA3243859,,,,R,,R,,,,,,R,R,
ERR2515757,PRJEB25997,SAMEA3243840,,,,S,,S,,,,,,S,S,
ERR2515756,PRJEB25997,SAMEA3243829,,,,R,,,,,,,,,R,
ERR2515755,PRJEB25997,SAMEA3243809,,,,S,,S,,,,,,S,S,
ERR2515754,PRJEB25997,SAMEA3243785,,,,R,,,,,,,,,R,
ERR2515753,PRJEB25997,SAMEA3243777,,,,S,,S,,,,,,S,S,
ERR2515752,PRJEB25997,SAMEA3243765,,,,S,,S,,,,,,S,S,
ERR2515751,PRJEB25997,SAMEA3243754,,,,S,,R,,,,,,R,S,
ERR2515750,PRJEB25997,SAMEA3243537,,,,S,,S,,,,,,S,S,
ERR2515749,PRJEB25997,SAMEA3242494,,,,R,,R,,,,,,S,R,
ERR2515748,PRJEB25997,SAMEA3242490,,,,S,,R,,,,,,S,R,
ERR2515747,PRJEB25997,SAMEA3242489,,,,S,,,,,,,,,R,
ERR2515746,PRJEB25997,SAMEA3242488,,,,S,,S,,,,,,,S,
ERR2515745,PRJEB25997,SAMEA3242487,,,,S,,R,,,,,,S,R,
ERR2515744,PRJEB25997,SAMEA3242486,,,,S,,S,,,,,,S,S,
ERR2515743,PRJEB25997,SAMEA3242485,,,,R,,,,,,,,,R,
ERR2515742,PRJEB25997,SAMEA3242484,,,,S,,S,,,,,,S,S,
ERR2515741,PRJEB25997,SAMEA3242483,,,,S,,S,,,,,,S,S,
ERR2515740,PRJEB25997,SAMEA3242482,,,,R,,R,,,,,,R,R,
ERR2515739,PRJEB25997,SAMEA3242481,,,,R,,,,,,,,,R,
ERR2515738,PRJEB25997,SAMEA3242480,,,,S,,S,,,,,,S,R,
ERR2515737,PRJEB25997,SAMEA3242479,,,,S,,R,,,,,,S,R,
ERR2515736,PRJEB25997,SAMEA3242478,,,,S,,S,,,,,,S,S,
ERR2515735,PRJEB25997,SAMEA3242477,,,,R,,R,,,,,,R,R,
ERR2515734,PRJEB25997,SAMEA3242476,,,,S,,S,,,,,,S,S,
ERR2515733,PRJEB25997,SAMEA3242475,,,,S,,S,,,,,,S,S,
ERR2515732,PRJEB25997,SAMEA3242474,,,,S,,S,,,,,,,R,
ERR2515731,PRJEB25997,SAMEA3242473,,,,S,,S,,,,,,R,S,
ERR2515730,PRJEB25997,SAMEA3242472,,,,S,,S,,,,,,S,S,
ERR2515729,PRJEB25997,SAMEA3242455,,,,S,,S,,,,,,S,S,
ERR2515728,PRJEB25997,SAMEA3242454,,,,S,,S,,,,,,S,S,
ERR2515727,PRJEB25997,SAMEA3242453,,,,S,,S,,,,,,S,R,
ERR2515726,PRJEB25997,SAMEA3242452,,,,S,,S,,,,,,S,S,
ERR2515725,PRJEB25997,SAMEA3242451,,,,R,,,,,,,,,R,
ERR2515724,PRJEB25997,SAMEA3242450,,,,R,,R,,,,,,R,R,
ERR2515723,PRJEB25997,SAMEA3242449,,,,S,,S,,,,,,S,S,
ERR2515722,PRJEB25997,SAMEA3242448,,,,S,,S,,,,,,S,S,
ERR2515720,PRJEB25997,SAMEA3242446,,,,S,,R,,,,,,S,R,
ERR2515719,PRJEB25997,SAMEA3242445,,,,R,,,,,,,,,R,
ERR2515718,PRJEB25997,SAMEA3242435,,,,S,,S,,,,,,S,S,
ERR2515717,PRJEB25997,SAMEA3242434,,,,S,,R,,,,,,S,S,
ERR2515716,PRJEB25997,SAMEA3242433,,,,S,,S,,,,,,S,S,
ERR2515715,PRJEB25997,SAMEA3242432,,,,S,,S,,,,,,S,S,
ERR2515714,PRJEB25997,SAMEA3242431,,,,S,,R,,,,,,S,S,
ERR2515713,PRJEB25997,SAMEA3242430,,,,S,,R,S,,,S,,R,R,R
ERR2515712,PRJEB25997,SAMEA3242429,,,,S,,S,,,,,,S,S,
ERR2515711,PRJEB25997,SAMEA3242428,,,,S,,R,,,,,,S,R,
ERR2515710,PRJEB25997,SAMEA3242427,,,,S,,,,,,,,,S,
ERR2515709,PRJEB25997,SAMEA3234155,,,,S,,S,,,,,,S,S,
ERR2515708,PRJEB25997,SAMEA3234154,,,,S,,,,,,,,,R,
ERR2515707,PRJEB25997,SAMEA3234153,,,,S,,S,,,,,,S,S,
ERR2515706,PRJEB25997,SAMEA3234152,,,,S,,S,,,,,,S,S,
ERR2515705,PRJEB25997,SAMEA3234151,,,,S,,R,,,,,,R,R,
ERR2515703,PRJEB25997,SAMEA3234149,,,,S,,R,,,,,,S,S,
ERR2515702,PRJEB25997,SAMEA3234148,,,,S,,S,,,,,,S,S,
ERR2515701,PRJEB25997,SAMEA3234147,,,,S,,S,,,,,,S,R,
ERR2515700,PRJEB25997,SAMEA3234146,,,,S,,S,,,,,,S,S,
ERR2515699,PRJEB25997,SAMEA3234145,,,,S,,S,,,,,,S,S,
ERR2515698,PRJEB25997,SAMEA3234144,,,,S,,S,,,,,,S,S,
ERR2515697,PRJEB25997,SAMEA3234143,,,,S,,S,,,,,,S,R,
ERR2515696,PRJEB25997,SAMEA3234142,,,,S,,S,,,,,,S,S,
ERR2515695,PRJEB25997,SAMEA3234141,,,,S,,S,,,,,,S,S,
ERR2515694,PRJEB25997,SAMEA3234140,,,,S,,S,,,,,,S,S,
ERR2515693,PRJEB25997,SAMEA3234139,,,,S,,S,S,,,S,,S,S,S
ERR2515692,PRJEB25997,SAMEA3233435,,,,S,,S,,,,,,S,S,
ERR2515691,PRJEB25997,SAMEA3233434,,,,S,,R,,,,,,S,R,
ERR2515690,PRJEB25997,SAMEA3233433,,,,S,,S,,,,,,S,S,
ERR2515689,PRJEB25997,SAMEA3233432,,,,S,,S,,,,,,S,S,
ERR2515688,PRJEB25997,SAMEA3233431,,,,S,,S,,,,,,S,S,
ERR2515686,PRJEB25997,SAMEA3233429,,,,S,,S,,,,,,S,R,
ERR2515685,PRJEB25997,SAMEA3233428,,,,S,,S,,,,,,S,S,
ERR2515684,PRJEB25997,SAMEA3233427,,,,R,,R,,,,,,R,R,
ERR2515682,PRJEB25997,SAMEA3233425,,,,R,,R,,,,,,R,R,
ERR2515681,PRJEB25997,SAMEA3233424,,,,S,,S,,,,,,S,S,
ERR2515680,PRJEB25997,SAMEA3232895,,,,S,,S,,,,,,S,S,
ERR2515679,PRJEB25997,SAMEA3232894,,,,S,,S,,,,,,S,S,
ERR2515678,PRJEB25997,SAMEA3232893,,,,S,,S,,,,,,S,S,
ERR2515677,PRJEB25997,SAMEA3232892,,,,S,,R,,,,,,S,R,
ERR2515676,PRJEB25997,SAMEA3232891,,,,S,,S,,,,,,S,S,
ERR2515675,PRJEB25997,SAMEA3232890,,,,S,,S,,,,,,S,S,
ERR2515674,PRJEB25997,SAMEA3232889,,,,S,,S,,,,,,S,R,
ERR2515673,PRJEB25997,SAMEA3232888,,,,S,,S,,,,,,S,S,
ERR2515672,PRJEB25997,SAMEA3232887,,,,S,,S,,,,,,S,S,
ERR2515671,PRJEB25997,SAMEA3232886,,,,S,,S,,,,,,S,S,
ERR2515670,PRJEB25997,SAMEA3232885,,,,S,,S,,,,,,S,R,
ERR2515669,PRJEB25997,SAMEA3232884,,,,S,,S,,,,,,S,,
ERR2515668,PRJEB25997,SAMEA3232883,,,,S,,S,,,,,,S,S,
ERR2515667,PRJEB25997,SAMEA3232882,,,,R,,,,,,,,,R,
ERR2515666,PRJEB25997,SAMEA3232881,,,,S,,R,,,,,,S,R,
ERR2515665,PRJEB25997,SAMEA3232880,,,,S,,S,,,,,,S,S,
ERR2515664,PRJEB25997,SAMEA3232155,,,,S,,R,,,,,,R,R,
ERR2515663,PRJEB25997,SAMEA3232154,,,,S,,R,,,,,,S,R,
ERR2515662,PRJEB25997,SAMEA3232153,,,,S,,S,,,,,,R,S,
ERR2515661,PRJEB25997,SAMEA3232152,,,,S,,S,,,,,,S,R,
ERR2515660,PRJEB25997,SAMEA3232151,,,,R,,,,,,,,,R,
ERR2515659,PRJEB25997,SAMEA3232150,,,,S,,S,,,,,,S,S,
ERR2515658,PRJEB25997,SAMEA3232149,,,,R,,,,,,,,,R,
ERR2515657,PRJEB25997,SAMEA3232148,,,,S,,S,,,,,,S,S,
ERR2515656,PRJEB25997,SAMEA3232147,,,,S,,S,,,,,,S,S,
ERR2515655,PRJEB25997,SAMEA3232146,,,,S,,S,,,,,,S,S,
ERR2515654,PRJEB25997,SAMEA3232145,,,,S,,S,,,,,,S,S,
ERR2515653,PRJEB25997,SAMEA3232144,,,,S,,S,S,,,S,,S,S,S
ERR2515652,PRJEB25997,SAMEA3231395,,,,S,,S,,,,,,S,S,
ERR2515651,PRJEB25997,SAMEA3231394,,,,S,,S,,,,,,S,S,
ERR2515650,PRJEB25997,SAMEA3231393,,,,R,,R,,,,,,,R,
ERR2515649,PRJEB25997,SAMEA3231392,,,,S,,S,,,,,,S,S,
ERR2515648,PRJEB25997,SAMEA3231391,,,,R,,R,,,,,,S,R,
ERR2515646,PRJEB25997,SAMEA3231295,,,,S,,S,,,,,,S,S,
ERR2515645,PRJEB25997,SAMEA3231294,,,,S,,S,,,,,,S,R,
ERR2515644,PRJEB25997,SAMEA3231293,,,,S,,S,,,,,,S,S,
ERR2515643,PRJEB25997,SAMEA3231292,,,,R,,R,,,,,,R,R,
ERR2515642,PRJEB25997,SAMEA3231291,,,,S,,S,,,,,,S,S,
ERR2515641,PRJEB25997,SAMEA3231290,,,,S,,S,,,,,,,S,
ERR2515639,PRJEB25997,SAMEA3231175,,,,S,,S,,,,,,S,S,
ERR2515638,PRJEB25997,SAMEA3231174,,,,S,,S,,,,,,S,S,
ERR2515637,PRJEB25997,SAMEA3231173,,,,S,,R,,,,,,S,R,
ERR2515636,PRJEB25997,SAMEA3231172,,,,R,,,,,,,,,R,
ERR2515635,PRJEB25997,SAMEA3231171,,,,S,,S,,,,,,S,S,
ERR2515633,PRJEB25997,SAMEA3230414,,,,S,,R,S,,,S,,S,R,S
